"","lat","long","name","library","state","city","firstgen","admissions"
"4616",0,0,"Marinello School of Beauty-Inglewood",NA,"CA","Inglewood",57.85932722,NA
"4617",27.762618,-82.635657,"University of South Florida-St Petersburg",0,"FL","St. Petersburg",36.18723152,46.86
"4618",60.490459,-151.136005,"Alaska Christian College",0,"AK","Soldotna",61.53846154,NA
"4619",41.433065,-81.532953,"Ohio Technical College-PowerSport Institute",0,"OH","North Randall",47.1682164,NA
"4620",39.70586,-104.932501,"Taft University System",0,"CO","Denver",NA,NA
"4621",33.782575,-116.464237,"Mayfield College",0,"CA","Cathedral City",67.43119266,NA
"4622",34.144564,-118.132636,"Paul Mitchell the School-Pasadena",0,"CA","Pasadena",47.78325123,NA
"4623",35.2682,-120.669519,"Laurus College",0,"CA","San Luis Obispo",54.61422088,NA
"4624",33.129626,-117.086556,"Healing Hands School of Holistic Health",0,"CA","Escondido",37.41496599,NA
"4625",34.045703,-118.386143,"Career Development Institute Inc",0,"CA","Los Angeles",49.51456311,NA
"4626",39.753041,-104.994627,"Denver School of Nursing",0,"CO","Denver",31.5018315,NA
"4627",26.330426,-81.780807,"Cozmo Beauty School",0,"FL","Bonita Springs",61.33333333,NA
"4628",30.131103,-81.78473,"North Florida Academy",0,"FL","Orange Park",NA,NA
"4629",25.77953,-80.250731,"Professional Hands Institute",0,"FL","Miami",72.98136646,NA
"4630",25.761451,-80.333201,"Celebrity School of Beauty",0,"FL","Miami",72.97297297,NA
"4631",43.814418,-111.80516,"Paul Mitchell the School-Rexburg",0,"ID","Rexburg",36.15384615,NA
"4632",41.904545,-88.06568,"Tricoci University of Beauty Culture-Glendale Heights",0,"IL","Glendale Heights",43.25581395,NA
"4633",42.263898,-89.009435,"Tricoci University of Beauty Culture-Rockford",0,"IL","Rockford",50.27624309,NA
"4634",39.064397,-77.113381,"Omega Studios' School of Applied Recording Arts & Sciences",0,"MD","Rockville",30.47619048,NA
"4635",42.399727,-83.123793,"Focus-Hope Information Technologies Center",0,"MI","Detroit",NA,NA
"4636",38.602577,-90.388253,"Healing Arts Center",0,"MO","St. Louis",35.65217391,NA
"4637",40.56114,-74.437251,"American Institute of Medical Sciences & Education",0,"NJ","Piscataway",51,NA
"4638",36.101554,-115.117263,"Casal Institute of Nevada",0,"NV","Las Vegas",51.11111111,100
"4639",40.638341,-73.987833,"Yeshiva of Machzikai Hadas",0,"NY","Brooklyn",NA,100
"4640",32.78877,-96.606185,"Hands on Therapy",0,"TX","Mesquite",53.53535354,NA
"4641",32.92425,-96.902721,"MediaTech Institute-Dallas",0,"TX","Dallas",36.5805169,NA
"4642",32.605705,-96.827185,"PCCenter",0,"TX","DeSoto",50.79365079,NA
"4643",29.63745,-98.452421,"Aveda Institute-San Antonio",0,"TX","San Antonio",46.51898734,NA
"4644",40.76005,-111.879181,"Skin Science Institute",0,"UT","Salt Lake City",NA,NA
"4645",38.81331,-77.138551,"Global Health College",0,"VA","Alexandria",48.43049327,56.52
"4646",46.602872,-120.45598,"Pacific Northwest University of Health Sciences",0,"WA","Yakima",NA,NA
"4647",33.650533,-117.838396,"The Chicago School of Professional Psychology at Irvine",0,"CA","Irvine",NA,NA
"4648",42.49766,-83.379921,"Dorsey Business Schools-Farmington Hills",0,"MI","Farmington Hills",57.63073639,NA
"4649",46.848594,-96.72303,"Minnesota School of Business-Moorhead",0,"MN","Moorhead",35.82842725,NA
"4650",33.31467,-111.84318,"Studio Academy of Beauty",0,"AZ","Chandler",48.74791319,NA
"4651",38.594888,-121.417266,"Paul Mitchell the School-Sacramento",0,"CA","Sacramento",48.71794872,NA
"4652",41.39765,-73.060951,"Oxford Academy of Hair Design Inc",0,"CT","Seymour",49.01960784,NA
"4653",26.62047,-80.13622,"Medical Institute of Palm Beach",0,"FL","Greenacres",53.03030303,NA
"4654",34.296441,-83.818401,"Lake Lanier School of Massage",0,"GA","Gainesville",60.29411765,NA
"4655",43.6674,-116.281291,"Oliver Finley Academy of Cosmetology",0,"ID","Boise",47.40740741,NA
"4656",34.22245,-118.446211,"National Career College",0,"CA","Panorama City",67.1875,NA
"4657",35.349359,-97.564828,"Academy of Hair Design-Oklahoma City",0,"OK","Oklahoma City",46.15384615,NA
"4658",40.00839,-75.701965,"Pulse Beauty Academy-A Paul Mitchell Partner School",0,"PA","Downington",36.64122137,NA
"4659",41.733395,-71.478372,"Toni & Guy Hairdressing Academy-Cranston",0,"RI","Cranston",46.44808743,NA
"4660",32.906099,-80.023116,"Virginia College-Charleston",0,"SC","North Charleston",54.91217377,NA
"4661",41.331292,-81.46369,"Paul Mitchell the School-Cleveland",0,"OH","Twinsburg",48.58757062,NA
"4662",34.785043,-84.996811,"Georgia Beauty Academy",0,"GA","Dalton",63.63636364,NA
"4663",45.116629,-93.262399,"Empire Beauty School-Spring Lake Park",0,"MN","Spring Lake Park",55.61192137,NA
"4664",30.21466,-97.768911,"MediaTech Institute-Austin",0,"TX","Austin",36.5805169,NA
"4665",38.801588,-90.660121,"Le Cordon Bleu College of Culinary Arts-St Louis",0,"MO","St Peters",43.71754933,NA
"4666",33.566817,-112.107494,"Argosy University-Phoenix Online Division",0,"AZ","Phoenix",50.847009,NA
"4667",0,0,"Porter and Chester Institute of Worcester",NA,"MA","Worcester",53.54235755,NA
"4668",0,0,"Culinary Institute of America San Antonio",NA,"TX","San Antonio",28.8639688,NA
"4669",0,0,"Harrisburg Area Community College-York",NA,"PA","York",51.01871962,NA
"4670",0,0,"Vista College Lubbock",NA,"TX","Lubbock",56.57101078,NA
"4671",0,0,"CC's Cosmetology College-Texarkana",NA,"TX","Texarkana",59.45945946,NA
"4672",0,0,"Dayton School of Medical Massage-Lima",NA,"OH","Lima",55.12820513,NA
"4673",33.44871,-112.073152,"Arizona Summit Law School",0,"AZ","Phoenix",NA,NA
"4674",33.581935,-111.831237,"Arizona Culinary Institute",0,"AZ","Scottsdale",36.96969697,NA
"4675",33.805244,-118.034759,"Trident University International",0,"CA","Cypress",54.14201183,96.15
"4676",34.14257,-118.223191,"Career College Consultants",0,"CA","Los Angeles",56.25,NA
"4677",39.721005,-104.899052,"Montessori Casa International",0,"CO","Denver",NA,NA
"4678",41.2763,-72.853601,"Branford Academy of Hair and Cosmetology",0,"CT","Branford",56.4516129,NA
"4679",39.628597,-75.667515,"Academy of Massage and Bodywork",0,"DE","Bear",56.66666667,NA
"4680",26.044561,-80.251738,"Aveda Institute-South Florida",0,"FL","Davie",40.60031596,NA
"4681",42.103958,-91.356196,"Carlson College of Massage Therapy",0,"IA","Anamosa",NA,NA
"4682",41.88541,-87.627071,"SOLEX Medical Academy",0,"IL","Chicago",NA,NA
"4683",42.14632,-72.630273,"DiGrigoli School of Cosmetology",0,"MA","West Springfield",47.65625,NA
"4684",42.577735,-82.884196,"Elevate Salon Institute",0,"MI","Clinton Township",58,NA
"4685",42.29746,-85.223862,"The Salon Spa Academy",0,"MI","Battle Creek",NA,NA
"4686",34.934036,-88.520546,"Corinth Academy of Cosmetology",0,"MS","Corinth",60.52631579,NA
"4687",35.16764,-80.887311,"Southeastern Institute-Charlotte",0,"NC","Charlotte",53.16698656,NA
"4688",40.608669,-73.959024,"New York Methodist Hospital Center for Allied Health Education",0,"NY","Brooklyn",48.52941176,NA
"4689",18.01291,-66.611494,"Instituto Educativo Premier",0,"PR","Ponce",56.27615063,NA
"4690",35.158149,-90.014448,"Memphis Institute of Barbering",0,"TN","Memphis",51.70454545,NA
"4691",30.675408,-96.373463,"Manuel and Theresa's School of Hair Design-Bryan",0,"TX","Bryan",69.6969697,NA
"4692",31.788352,-106.413168,"Southwest University at El Paso",0,"TX","El Paso",53.4870317,NA
"4693",37.259953,-76.493641,"Dominion School of Hair Design",0,"VA","Gloucester Point",NA,NA
"4694",46.208886,-119.122296,"Victoria's Academy of Cosmetology",0,"WA","Kennewick",50,NA
"4695",39.783638,-86.157795,"Brown Mackie College-Indianapolis",0,"IN","Indianapolis",50.68888408,NA
"4696",36.32439,-82.354566,"Jenny Lea Academy of Cosmetology",0,"TN","Johnson City",53.08641975,NA
"4697",41.609177,-93.77785,"ITT Technical Institute-Clive",0,"IA","Clive",50.15461495,97.92
"4698",33.766071,-117.852059,"Trinity Law School",0,"CA","Santa Ana",31.39784946,NA
"4699",33.793388,-84.38777,"Atlanta's John Marshall Law School",0,"GA","Atlanta",NA,NA
"4700",36.292431,-119.823866,"West Hills College-Lemoore",0,"CA","Lemoore",59.69954278,NA
"4701",41.288779,-81.643206,"Stautzenberger College-Brecksville",0,"OH","Brecksville",53.00687285,NA
"4702",29.57781,-90.688353,"Unitech Training Academy-Houma",0,"LA","Houma",65.05102041,NA
"4703",40.199795,-75.073578,"Automotive Training Center-Warminster",0,"PA","Warminster",54.12844037,NA
"4704",41.09697,-73.443992,"University of Phoenix-Connecticut",0,"CT","Norwalk",54.79990239,NA
"4705",32.278252,-110.996112,"Tucson College of Beauty",0,"AZ","Tucson",66.66666667,NA
"4706",38.587784,-121.415767,"Asher College",0,"CA","Sacramento",49.77777778,NA
"4707",37.3864,-121.997011,"University of East-West Medicine",0,"CA","Sunnyvale",NA,NA
"4708",38.378548,-121.945606,"Blake Austin College",0,"CA","Vacaville",53.95683453,NA
"4709",30.476713,-90.479708,"Compass Career College",0,"LA","Hammond",69.61130742,NA
"4710",31.31949,-89.349851,"Healing Touch Career College",0,"MS","Hattiesburg",50.58823529,NA
"4711",46.859013,-96.858729,"The Salon Professional Academy-Fargo",0,"ND","Fargo",28.71287129,NA
"4712",40.725813,-74.004832,"Aveda Institute-New York",0,"NY","New York",38.84892086,NA
"4713",40.420221,-111.88568,"Mountainland Applied Technology College",0,"UT","Lehi",36.82432432,NA
"4714",38.317541,-81.579594,"Mountain State School of Massage",0,"WV","Charleston",NA,NA
"4715",39.920272,-86.221906,"The Art Institute of Indianapolis",0,"IN","Indianapolis",50.68888408,NA
"4716",40.76388,-74.220373,"Eastern International College-Belleville",0,"NJ","Belleville",55.51470588,NA
"4717",36.060356,-95.852824,"Broken Arrow Beauty College-Tulsa",0,"OK","Tulsa",39.09090909,NA
"4718",38.64575,-121.529503,"Universal Technical Institute of Northern California Inc",0,"CA","Sacramento",51.48238577,NA
"4719",35.522152,-97.545276,"ITT Technical Institute-Oklahoma City",0,"OK","Oklahoma City",50.15461495,86.39
"4720",40.784113,-73.82885,"Lincoln Technical Institute-Whitestone",0,"NY","Whitestone",51.27108851,NA
"4721",42.743118,-73.84048,"Branford Hall Career Institute-Albany Campus",0,"NY","Albany",56.72770701,NA
"4722",39.348058,-74.580524,"Harris School of Business-Linwood Campus",0,"NJ","Linwood",69.73434535,NA
"4723",25.769052,-80.329161,"College of Business and Technology-Flagler",0,"FL","Miami",59.42915392,NA
"4724",18.060017,-66.508864,"Dewey University-Juana Diaz",0,"PR","Juana Diaz",49.68873797,NA
"4725",38.799569,-90.654425,"Regency Beauty Institute-St Peters",0,"MO","St. Peters",51.04299702,NA
"4726",40.739322,-89.63445,"Regency Beauty Institute-Peoria",0,"IL","Peoria",51.04299702,NA
"4727",38.90312,-94.780239,"Regency Beauty Institute-Olathe",0,"KS","Olathe",51.04299702,NA
"4728",40.556003,-74.425704,"Everest Institute-South Plainfield",0,"NJ","South Plainfield",55.64990202,NA
"4729",38.967346,-94.500869,"National American University-Zona Rosa",0,"MO","Kansas City",53.42215733,NA
"4730",47.715686,-117.391778,"Total Cosmetology Training Center",0,"WA","Spokane",44.94382022,NA
"4731",0,0,"Wright Career College - Tulsa OK",NA,"OK","Tulsa",57.12374582,NA
"4732",18.329214,-65.650722,"Dewey University-Fajardo",0,"PR","Fajardo",49.68873797,NA
"4733",39.033691,-94.412518,"Regency Beauty Institute-Independence",0,"MO","Kansas City",51.04299702,NA
"4734",42.292842,-71.264047,"Franklin W Olin College of Engineering",0,"MA","Needham",NA,10.98
"4735",25.924395,-80.27734,"Sullivan and Cogliano Training Center",0,"FL","Miami Gardens",63.63636364,NA
"4736",36.193798,-115.164834,"Expertise Cosmetology Institute",0,"NV","Las Vegas",55.67567568,NA
"4737",0,0,"Washington State University-Spokane",NA,"WA","Spokane",35.15787048,NA
"4738",30.908202,-94.006928,"Academy of Hair Design-Jasper",0,"TX","Jasper",61.26760563,NA
"4739",32.506463,-92.129419,"Unitech Training Academy-West Monroe",0,"LA","West Monroe",65.05102041,NA
"4740",41.69847,-71.153315,"Salter School-Fall River",0,"MA","Fall River",59.89382239,NA
"4741",0,0,"Troy University-Online",NA,"AL","Troy",40.39723355,NA
"4742",41.58666,-93.624531,"University of Phoenix-Iowa",0,"IA","Des Moines",54.79990239,NA
"4743",0,0,"Berkeley College - Westchester Campus",NA,"NY","White Plains",49.44356121,NA
"4744",0,0,"Everglades University-Sarasota",NA,"FL","Sarasota",42.07764953,NA
"4745",0,0,"McCann School of Business & Technology",NA,"PA","Hazle Township",61.52980877,NA
"4746",0,0,"Texas Barber Colleges and Hairstyling Schools Branch Campus #6",NA,"TX","Houston",61.60220994,NA
"4747",0,0,"Texas Barber Colleges & Hairstyling Schools Branch Campus #5",NA,"TX","Houston",61.60220994,NA
"4748",0,0,"Keiser University-Sarasota",NA,"FL","Sarasota",47.81345143,NA
"4749",0,0,"Keiser University-West Palm Beach",NA,"FL","West Palm Beach",47.81345143,NA
"4750",39.608128,-105.097089,"Empire Beauty School-Littleton",0,"CO","Littleton",48.81391671,NA
"4751",41.753245,-87.971946,"Regency Beauty Institute-Darien",0,"IL","Darien",51.04299702,NA
"4752",35.339154,-97.478449,"Platt College-Moore",0,"OK","Moore",58.19494585,NA
"4753",42.207644,-71.201408,"Universal Technical Institute of Massachusetts Inc",0,"MA","Norwood",54.84314461,NA
"4754",25.767485,-80.370195,"Universal Career School",0,"FL","Sweetwater",57.14285714,NA
"4755",41.335099,-74.161452,"Uta Mesivta of Kiryas Joel",0,"NY","Monroe",56.59163987,NA
"4756",41.718039,-111.835961,"Stevens-Henager College",0,"UT","Logan",55.86725966,NA
"4757",25.978457,-80.288087,"Le Cordon Bleu College of Culinary Arts-Miami",0,"FL","Miramar",45.67188788,NA
"4758",32.485049,-93.70316,"McCann School of Business & Technology",0,"LA","Shreveport",66.76283901,NA
"4759",34.03714,-84.58903,"ITT Technical Institute-Kennesaw",0,"GA","Kennesaw",50.15461495,88.24
"4760",41.274068,-73.131028,"Lincoln Technical Institute-Shelton",0,"CT","Shelton",53.44568161,NA
"4761",36.203875,-115.255585,"Northwest Career College",0,"NV","Las Vegas",53.38809035,NA
"4762",38.927165,-90.175287,"CALC Institute of Technology",0,"IL","Alton",59.16230366,NA
"4763",34.678236,-118.15638,"Career Care Institute",0,"CA","Lancaster",57.96875,NA
"4764",40.79375,-74.196611,"Eastern School of Acupuncture and Traditional Medicine",0,"NJ","Bloomfield",NA,NA
"4765",36.2141,-94.236643,"Ecclesia College",0,"AR","Springdale",45.61403509,59.62
"4766",42.062353,-87.748037,"Estelle Medical Academy",0,"IL","Skokie",62.01117318,NA
"4767",47.909189,-122.221962,"Evergreen Beauty and Barber College-Everett",0,"WA","Everett",49.25373134,NA
"4768",18.379502,-67.188709,"Rosslyn Training Academy of Cosmetology",0,"PR","Aguada",NA,NA
"4769",28.44863,-81.399681,"Southern Technical College",0,"FL","Orlando",56.77009873,NA
"4770",47.450291,-122.255062,"Sanford-Brown College-Seattle",0,"WA","Tukwila",44.9112426,NA
"4771",40.044998,-76.303042,"Pennsylvania College of Health Sciences",0,"PA","Lancaster",48.12138728,52.58
"4772",41.90748,-87.685291,"Resurrection University",0,"IL","Chicago",45.05813953,NA
"4773",36.148443,-80.192792,"Carolina Christian College",0,"NC","Winston Salem",NA,NA
"4774",41.528214,-72.674656,"Vinal Technical High School",0,"CT","Middletown",NA,NA
"4775",40.08063,-75.378356,"Cortiva Institute-Pennsylvania School of Muscle Therapy",0,"PA","King of Prussia",47.5,NA
"4776",42.328085,-122.863924,"Abdill Career College Inc",0,"OR","Medford",56.73076923,NA
"4777",33.549425,-117.734893,"Soka University of America",0,"CA","Aliso Viejo",NA,46.12
"4778",27.951358,-82.403486,"Artistic Nails and Beauty Academy-Tampa",0,"FL","Tampa",56.03015075,NA
"4779",38.42617,-82.585854,"Tri-State Bible College",0,"OH","South Point",NA,NA
"4780",39.696991,-105.082055,"Colorado School of Healing Arts",0,"CO","Lakewood",38.01652893,NA
"4781",39.07539,-78.93209,"Eastern West Virginia Community and Technical College",0,"WV","Moorefield",70.3180212,NA
"4782",39.899315,-86.05945,"University of Phoenix-Indiana",0,"IN","Indianapolis",54.79990239,NA
"4783",41.88651,-87.625761,"Pacific College of Oriental Medicine-Chicago",0,"IL","Chicago",38.48797251,NA
"4784",33.993598,-117.344752,"InterCoast Colleges-Riverside",0,"CA","Riverside",52.7820711,NA
"4785",34.683997,-118.134325,"University of Antelope Valley",0,"CA","Lancaster",53.10457516,NA
"4786",45.476809,-122.538471,"Birthingway College of Midwifery",0,"OR","Portland",NA,NA
"4787",33.84458,-118.265671,"California Healing Arts College",0,"CA","Carson",62.42424242,NA
"4788",18.467868,-66.724485,"Colegio Educativo Tecnologico Industrial Inc",0,"PR","Arecibo",53.97727273,NA
"4789",42.480113,-83.287169,"Irene's Myomassology Institute",0,"MI","Southfield",44.73684211,NA
"4790",40.732114,-74.06691,"P C Age-Jersey City",0,"NJ","Jersey City",46.09665428,NA
"4791",38.90588,-104.777461,"Toni & Guy Hairdressing Academy-Colorado Springs",0,"CO","Colorado Springs",45.10638298,NA
"4792",29.656104,-95.522162,"Trend Barber College",0,"TX","Houston",47.88732394,NA
"4793",26.158256,-97.990391,"Valley Grande Institute for Academic Studies",0,"TX","Weslaco",63.66366366,NA
"4794",39.525226,-119.758848,"Milan Institute-Sparks",0,"NV","Sparks",64.41326531,NA
"4795",41.98727,-87.845761,"Bexley Hall Seabury Western Theological Seminary Federation Inc.",0,"IL","Chicago",NA,NA
"4796",35.0775,-89.899621,"Strayer University-Tennessee",0,"TN","Memphis",52.88486417,NA
"4797",39.737325,-105.080902,"Colorado Media School",0,"CO","Lakewood",41.26506024,NA
"4798",35.033619,-85.180535,"Miller-Motte Technical College-Chattanooga",0,"TN","Chattanooga",58.53932584,NA
"4799",43.5888,-116.277841,"The Beauty Institute Schwarzkopf Professional-Boise",0,"ID","Boise",48.02867384,NA
"4800",47.241199,-122.436157,"Everest College-Tacoma",0,"WA","Tacoma",49.08180301,NA
"4801",27.743307,-97.439616,"Brightwood College-Corpus Christi",0,"TX","Corpus Christi",60.70209654,NA
"4802",35.086652,-106.687499,"Brookline College-Albuquerque",0,"NM","Albuquerque",55.64154786,NA
"4803",30.448276,-91.137935,"Baton Rouge Community College",0,"LA","Baton Rouge",45.86435903,NA
"4804",40.73837,-74.169071,"Pillar College",0,"NJ","Newark",58.53658537,NA
"4805",32.926742,-96.823046,"Argosy University-Dallas",0,"TX","Farmers Branch",50.847009,NA
"4806",47.759958,-122.191108,"Cascadia College",0,"WA","Bothell",36.96969697,NA
"4807",32.675399,-97.054987,"Concorde Career College-Grand Prairie",0,"TX","Grand Prairie",51.71717172,82.99
"4808",42.527524,-93.265853,"Ellsworth Community College",0,"IA","Iowa Falls",32,NA
"4809",42.443573,-96.369994,"Iowa School of Beauty-Sioux City",0,"IA","Sioux City",NA,NA
"4810",38.53477,-81.92453,"Putnam Career and Technical Center",0,"WV","Eleanor",68.91891892,NA
"4811",42.851567,-78.78642,"Erie 1 BOCES",0,"NY","West Seneca",43.54066986,NA
"4812",33.87475,-118.100169,"PCI College",0,"CA","Cerritos",60.2739726,NA
"4813",33.931919,-118.201182,"American Career College-Lynwood",0,"CA","Lynwood",62.60869565,NA
"4814",21.30557,-157.861531,"Med-Assist School of Hawaii Inc",0,"HI","Honolulu",55.17241379,NA
"4815",40.742528,-74.168818,"Star Career Academy-Newark",0,"NJ","Newark",66.36681659,NA
"4816",28.470892,-81.402253,"Sanford-Brown College-Orlando",0,"FL","Orlando",44.9112426,NA
"4817",30.12551,-94.156361,"Brightwood College-Beaumont",0,"TX","Beaumont",63.67781155,NA
"4818",28.440786,-81.429478,"Le Cordon Bleu College of Culinary Arts-Orlando",0,"FL","Orlando",44.9112426,NA
"4819",40.106056,-75.281853,"ITT Technical Institute-Plymouth Meeting",0,"PA","Plymouth Meeting",50.15461495,88.28
"4820",39.955846,-75.194628,"Lincoln Technical Institute-Center City Philadelphia",0,"PA","Philadelphia",56.71841095,NA
"4821",38.544635,-90.470904,"St Louis College of Health Careers-Fenton",0,"MO","Fenton",54.4863459,100
"4822",34.276597,-83.855524,"Interactive College of Technology-Gainesville",0,"GA","Gainesville",75.31914894,NA
"4823",33.849876,-117.975644,"American Career College-Anaheim",0,"CA","Anaheim",56.24107398,NA
"4824",33.692989,-117.92491,"Paul Mitchell the School-Costa Mesa",0,"CA","Costa Mesa",43.67015099,NA
"4825",43.603747,-84.706797,"Saginaw Chippewa Tribal College",0,"MI","Mount Pleasant",51.85185185,NA
"4826",47.613373,-122.350945,"The Seattle School of Theology & Psychology",0,"WA","Seattle",NA,NA
"4827",32.753208,-97.061973,"American Broadcasting School-Arlington",0,"TX","Arlington",54.43037975,NA
"4828",33.414755,-111.865465,"East Valley Institute of Technology",0,"AZ","Mesa",49.375,NA
"4829",35.650028,-120.672296,"Design's School of Cosmetology",0,"CA","Paso Robles",47.34299517,NA
"4830",26.122319,-80.202116,"Florida Barber Academy",0,"FL","Plantation",66.5,NA
"4831",30.398448,-81.726649,"Jacksonville Beauty Institute",0,"FL","Jacksonville",72.05882353,NA
"4832",25.739631,-80.251702,"M-DCPS The English Center",0,"FL","Miami",NA,NA
"4833",39.049869,-94.498289,"Aviation Institute of Maintenance-Kansas City",0,"MO","Kansas City",51.64835165,NA
"4834",44.969947,-122.966655,"Institute of Technology",0,"OR","Salem",53.29949239,NA
"4835",32.65934,-96.877471,"MJ's Beauty Academy Inc",0,"TX","Dallas",49.03846154,NA
"4836",38.24116,-77.495581,"Eastern Virginia Career College",0,"VA","Fredericksburg",53.13807531,62.8
"4837",36.839479,-76.180029,"Rudy & Kelly Academy-A Paul Mitchell Partner School",0,"VA","Virginia Beach",41.63265306,NA
"4838",30.32044,-97.699883,"Virginia College-Austin",0,"TX","Austin",54.91217377,NA
"4839",40.693797,-73.991546,"Allen School-Brooklyn",0,"NY","Brooklyn",59.76941748,NA
"4840",34.062096,-118.295073,"Marian Health Careers Center-Los Angeles Campus",0,"CA","Los Angeles",26.53061224,NA
"4841",26.70653,-80.121497,"Academy for Nursing and Health Occupations",0,"FL","West Palm Beach",56.47668394,NA
"4842",41.43483,-82.71206,"Sandusky Career Center",0,"OH","Sandusky",54.95495495,NA
"4843",37.278007,-82.096426,"Appalachian School of Law",0,"VA","Grundy",NA,NA
"4844",29.18927,-81.04951,"Embry-Riddle Aeronautical University-Worldwide",0,"FL","Daytona Beach",34.89353891,65.71
"4845",29.716681,-95.506566,"College of Biblical Studies-Houston",0,"TX","Houston",46.62576687,NA
"4846",45.625899,-122.645525,"Emil Fries Piano Hospital and Training Center",0,"WA","Vancouver",NA,NA
"4847",41.890279,-87.632238,"Erikson Institute",0,"IL","Chicago",NA,NA
"4848",18.382829,-66.067049,"Century College",0,"PR","San Juan",47.34693878,NA
"4849",41.882431,-87.627383,"Cortiva Institute-Chicago",0,"IL","Chicago",49.47049924,NA
"4850",40.848963,-73.056165,"Suffolk County Community College",0,"NY","Selden",47.16147045,NA
"4851",40.304332,-78.947916,"Commonwealth Technical Institute",0,"PA","Johnstown",46.28099174,NA
"4852",42.5875,-71.158041,"ITT Technical Institute-Wilmington",0,"MA","Wilmington",50.15461495,83.33
"4853",30.232676,-81.580093,"Florida Coastal School of Law",0,"FL","Jacksonville",NA,NA
"4854",41.961284,-87.652605,"Midwest College of Oriental Medicine-Evanston",0,"IL","Evanston",NA,NA
"4855",47.613924,-122.351734,"Argosy University-Seattle",0,"WA","Seattle",50.847009,NA
"4856",36.101615,-95.905178,"Community Care College",0,"OK","Tulsa",52.96319401,NA
"4857",38.495983,-121.452991,"My Le's Beauty College",0,"CA","Sacramento",68.42105263,NA
"4858",43.12625,-77.797762,"Northeastern Seminary",0,"NY","Rochester",NA,NA
"4859",47.67814,-122.323331,"Seattle Institute of Oriental Medicine",0,"WA","Seattle",NA,NA
"4860",35.32765,-96.918058,"Shawnee Beauty College",0,"OK","Shawnee",NA,NA
"4861",25.68625,-80.3645,"Acupuncture and Massage College",0,"FL","Miami",40,NA
"4862",29.69044,-95.213772,"Interactive College of Technology",0,"TX","Pasadena",76.22739018,NA
"4863",44.980971,-93.272539,"Miami Ad School-Minneapolis",0,"MN","Minneapolis",22.66666667,NA
"4864",35.072284,-90.006656,"Vatterott College-Dividend",0,"TN","Memphis",55,NA
"4865",35.20039,-106.650691,"National American University-Albuquerque West",0,"NM","Albuquerque",53.42215733,NA
"4866",45.06714,-93.307631,"National American University-Brooklyn Center",0,"MN","Brooklyn Center",53.42215733,NA
"4867",43.637595,-72.230822,"Upper Valley Educators Institute",0,"NH","Lebanon",NA,NA
"4868",33.94948,-84.147741,"Aviation Institute of Maintenance-Atlanta",0,"GA","Duluth",46.92898273,NA
"4869",40.516672,-80.036117,"Career Training Academy-Pittsburgh",0,"PA","Pittsburgh",48.89434889,NA
"4870",30.417093,-91.063237,"Remington College-Baton Rouge Campus",0,"LA","Baton Rouge",58.53689247,44.9
"4871",42.302712,-83.264657,"Everest Institute-Dearborn",0,"MI","Dearborn",55.64990202,NA
"4872",40.489917,-78.014601,"Du Bois Business College-Huntingdon",0,"PA","Huntingdon",53.72340426,NA
"4873",27.368451,-82.551571,"East West College of Natural Medicine",0,"FL","Sarasota",NA,NA
"4874",38.93264,-76.995965,"Bennett Career Institute",0,"DC","Washington",62.08791209,NA
"4875",32.42408,-93.724871,"Blue Cliff College-Shreveport",0,"LA","Shreveport",61.32413793,NA
"4876",39.739101,-104.959476,"Colorado School of Traditional Chinese Medicine",0,"CO","Denver",NA,NA
"4877",40.255464,-85.674191,"Alexandria School of Scientific Therapeutics",0,"IN","Alexandria",NA,NA
"4878",32.481019,-93.76081,"Louisiana State University Health Sciences Center-Shreveport",0,"LA","Shreveport",NA,NA
"4879",41.480948,-71.314724,"International Yacht Restoration School",0,"RI","Newport",NA,100
"4880",18.447882,-67.149274,"Charlie's Guard-Detective Bureau and Academy Inc",0,"PR","Aguadilla",66.26506024,NA
"4881",33.839348,-84.238519,"Le Cordon Bleu College of Culinary Arts-Atlanta",0,"GA","Tucker",43.51491569,NA
"4882",0,0,"Union Presbyterian Seminary-Charlotte",NA,"NC","Charlotte",NA,NA
"4883",0,0,"Wright Career College - Oklahoma City OK",NA,"OK","Oklahoma City",57.12374582,NA
"4884",32.879164,-111.692404,"Turning Point Beauty College",0,"AZ","Casa Grande",NA,NA
"4885",30.444664,-84.341098,"Flagler College-Tallahassee",0,"FL","Tallahassee",27.24699222,NA
"4886",33.586941,-101.850884,"Kaplan College-Lubbock",0,"TX","Lubbock",63.67781155,NA
"4887",0,0,"M State - Detroit Lakes Campus",NA,"MN","Detroit Lakes",31.00748809,NA
"4888",0,0,"Mesabi Range College",NA,"MN","Eveleth",31.27035831,NA
"4889",0,0,"Northland Community and Technical College - East Grand Forks",NA,"MN","East Grand Forks",33.03637713,NA
"4890",0,0,"Minnesota State College-SE Technical-Red Wing",NA,"MN","Red Wing",36.93121693,NA
"4891",0,0,"Pearl River Community College-Forrest County Center",NA,"MS","Hattiesburg",42.74968659,NA
"4892",41.958456,-70.704511,"Spa Tech Institute-Plymouth",0,"MA","Plymouth",46.00938967,NA
"4893",35.23294,-80.8509,"Johnson & Wales University-Charlotte",0,"NC","Charlotte",34.26514189,72.45
"4894",0,0,"Pratt Manhattan-A Division of Pratt Institute",NA,"NY","New York",17.91359326,NA
